1292.000000	20.587578
1290.000000	20.431376
1288.000000	20.293164
1286.000000	20.137911
1284.000000	19.965620
1282.000000	19.779828
1280.000000	19.633083
1278.000000	19.437911
1276.000000	19.261818
1274.000000	19.062476
1272.000000	18.894141
1270.000000	18.734167
1268.000000	18.573868
1266.000000	18.424779
1264.000000	18.277311
1262.000000	18.097428
1260.000000	17.912891
1258.000000	17.755161
1256.000000	17.577522
1254.000000	17.391350
1252.000000	17.180309
1250.000000	17.008369
1248.000000	16.852415
1246.000000	16.688772
1244.000000	16.504361
1242.000000	16.323764
1240.000000	16.150577
1238.000000	15.948407
1236.000000	15.782880
1234.000000	15.647397
1232.000000	15.453013
1230.000000	15.270178
1228.000000	15.087745
1226.000000	14.914742
1224.000000	14.748180
1222.000000	14.570509
1220.000000	14.375802
1218.000000	14.218877
1216.000000	14.061059
1214.000000	13.897481
1212.000000	13.712916
1210.000000	13.526669
1208.000000	13.367931
1206.000000	13.211011
1204.000000	13.051087
1202.000000	12.859640
1200.000000	12.697446
1198.000000	12.499428
1196.000000	12.336790
1194.000000	12.186149
1192.000000	12.005099
1190.000000	11.815581
1188.000000	11.665262
1186.000000	11.542625
1184.000000	11.404265
1182.000000	11.224540
1180.000000	11.039366
1178.000000	10.898672
1176.000000	10.761801
1174.000000	10.616361
1172.000000	10.458939
1170.000000	10.286458
1168.000000	10.156868
1166.000000	10.008009
1164.000000	9.876664
1162.000000	9.724981
1160.000000	9.571590
1158.000000	9.453972
1156.000000	9.317349
1154.000000	9.191014
1152.000000	9.109203
1150.000000	8.997655
1148.000000	8.885525
1146.000000	8.764166
1144.000000	8.639901
1142.000000	8.535942
1140.000000	8.412247
1138.000000	8.308746
1136.000000	8.253159
1134.000000	8.160241
1132.000000	7.993350
1130.000000	7.915596
1128.000000	7.898948
1126.000000	7.842075
1124.000000	7.779256
1122.000000	7.680761
1120.000000	7.594568
1118.000000	7.519802
1116.000000	7.465870
1114.000000	7.415941
1112.000000	7.380051
1110.000000	7.362268
1108.000000	7.327784
1106.000000	7.297797
1104.000000	7.270627
1102.000000	7.255717
1100.000000	7.240274
1098.000000	7.240337
1096.000000	7.213794
1094.000000	7.194554
1092.000000	7.233621
1090.000000	7.251745
1088.000000	7.279510
1086.000000	7.313248
1084.000000	7.316981
1082.000000	7.316820
1080.000000	7.386630
1078.000000	7.445153
1076.000000	7.479931
1074.000000	7.553055
1072.000000	7.584404
1070.000000	7.677697
1068.000000	7.766428
1066.000000	7.854781
1064.000000	7.936874
1062.000000	8.039280
1060.000000	8.167806
1058.000000	8.253974
1056.000000	8.354826
1054.000000	8.496126
1052.000000	8.636532
1050.000000	8.784580
1048.000000	8.911946
1046.000000	9.028472
1044.000000	9.215359
1042.000000	9.351984
1040.000000	9.546013
1038.000000	9.716526
1036.000000	9.890801
1034.000000	10.089510
1032.000000	10.285273
1030.000000	10.492686
1028.000000	10.701610
1026.000000	10.910175
1024.000000	11.137487
1022.000000	11.327189
1020.000000	11.560200
1018.000000	11.797157
1016.000000	12.067610
1014.000000	12.311535
1012.000000	12.567464
1010.000000	12.817957
1008.000000	13.065617
1006.000000	13.339525
1004.000000	13.623506
1002.000000	13.895838
1000.000000	14.199845
998.000000 14.489449
996.000000	14.807266
994.000000	15.111264
992.000000	15.417668
990.000000	15.732497
988.000000	16.033805
986.000000	16.339834
984.000000	16.664988
982.000000	16.977068
980.000000	17.312587
978.000000	17.636616
976.000000	17.981275
974.000000	18.325937
972.000000	18.682731
970.000000	19.044179
968.000000	19.381420
966.000000	19.701376
964.000000	20.076055
962.000000	20.469873
960.000000	20.785488
958.000000	21.163994
956.000000	21.543673
954.000000	21.885635
952.000000	22.257163
950.000000	22.675529
948.000000	23.077426
946.000000	23.456724
944.000000	23.858023
942.000000	24.285213
940.000000	24.668379
938.000000	25.094013
936.000000	25.485770
934.000000	25.898579
932.000000	26.299605
930.000000	26.744756
928.000000	27.213408
926.000000	27.677358
924.000000	28.163346
922.000000	28.669194
920.000000	29.173100
918.000000	29.636117
916.000000	30.110621
914.000000	30.663734
912.000000	31.102001
910.000000	31.550168
908.000000	31.945910
906.000000	32.251968
904.000000	32.520156
902.000000	32.653105
900.000000	32.676624
898.000000	32.570182
896.000000	32.371764
894.000000	32.284614
892.000000	32.381343
890.000000	32.582201
888.000000	32.766754
886.000000	32.999344
884.000000	33.337533
882.000000	33.815886
880.000000	34.352129
878.000000	35.004095
876.000000	35.453085
874.000000	35.793765
872.000000	36.089518
870.000000	36.388395
868.000000	36.680365
866.000000	36.978133
864.000000	37.239900
862.000000	37.392129
860.000000	37.371476
858.000000	37.465293
856.000000	37.676735
854.000000	37.998342
852.000000	38.148063
850.000000	38.308314
848.000000	38.470264
846.000000	38.594129
844.000000	38.778461
842.000000	38.983615
840.000000	39.055845
838.000000	39.185336
836.000000	39.277936
834.000000	39.426057
832.000000	39.511177
830.000000	39.570752
828.000000	39.576831
826.000000	39.585351
824.000000	39.630337
822.000000	39.639028
820.000000	39.604319
818.000000	39.572646
816.000000	39.533171
814.000000	39.506637
812.000000	39.458426
810.000000	39.395971
808.000000	39.299081
806.000000	39.147829
804.000000	39.049644
802.000000	38.945711
800.000000	38.772049
798.000000	38.598477
796.000000	38.427780
794.000000	38.198167
792.000000	37.961432
790.000000	37.731840
788.000000	37.493701
786.000000	37.274482
784.000000	37.006392
782.000000	36.747494
780.000000	36.476130
778.000000	36.175505
776.000000	35.850507
774.000000	35.520620
772.000000	35.201320
770.000000	34.830522
768.000000	34.464251
766.000000	34.111564
764.000000	33.735442
762.000000	33.321004
760.000000	32.885046
758.000000	32.469207
756.000000	32.067611
754.000000	31.620161
752.000000	31.132098
750.000000	30.669233
748.000000	30.179983
746.000000	29.661580
744.000000	29.151734
742.000000	28.634058
740.000000	28.107520
738.000000	27.574168
736.000000	27.024055
734.000000	26.462213
732.000000	25.912344
730.000000	25.346424
728.000000	24.734491
726.000000	24.123171
724.000000	23.528698
722.000000	22.953106
720.000000	22.352583
718.000000	21.722719
716.000000	21.111742
714.000000	20.487301
712.000000	19.868610
710.000000	19.255056
708.000000	18.631585
706.000000	18.019103
704.000000	17.421946
702.000000	16.841247
700.000000	16.261415
698.000000	15.687794
696.000000	15.127183
694.000000	14.583688
692.000000	14.052789
690.000000	13.533999
688.000000	13.041205
686.000000	12.573951
684.000000	12.136927
682.000000	11.727498
680.000000	11.339639
678.000000	10.982768
676.000000	10.669716
674.000000	10.396698
672.000000	10.153173
670.000000	9.950889
668.000000	9.796747
666.000000	9.684816
664.000000	9.620613
662.000000	9.606145
660.000000	9.631542
658.000000	9.699098
656.000000	9.822266
654.000000	9.999002
652.000000	10.225000
650.000000	10.508071
648.000000	10.830885
646.000000	11.192618
644.000000	11.617633
642.000000	12.094672
640.000000	12.606135
638.000000	13.169879
636.000000	13.779699
634.000000	14.428365
632.000000	15.108454
630.000000	15.825369
628.000000	16.572802
626.000000	17.366133
624.000000	18.182728
622.000000	19.020940
620.000000	19.887658
618.000000	20.770839
616.000000	21.667723
614.000000	22.572849
612.000000	23.491409
610.000000	24.420836
608.000000	25.339500
606.000000	26.269954
604.000000	27.170688
602.000000	28.055365
600.000000	28.973356
598.000000	29.894253
596.000000	30.819400
594.000000	31.680334
592.000000	32.500706
590.000000	33.306378
588.000000	34.123773
586.000000	34.900561
584.000000	35.638663
582.000000	36.355535
580.000000	37.063129
578.000000	37.716130
576.000000	38.344929
574.000000	38.944332
572.000000	39.486244
570.000000	39.988450
568.000000	40.466343
566.000000	40.898750
564.000000	41.302489
562.000000	41.607134
560.000000	41.910535
558.000000	42.200162
556.000000	42.415949
554.000000	42.562129
552.000000	42.669200
550.000000	42.747941
548.000000	42.750651
546.000000	42.701440
544.000000	42.508437
542.000000	42.294318
540.000000	42.079212
538.000000	41.828516
536.000000	41.512813
534.000000	41.098850
532.000000	40.618370
530.000000	40.061842
528.000000	39.476105
526.000000	38.810437
524.000000	38.117436
522.000000	37.313390
520.000000	36.422756
518.000000	35.495403
516.000000	34.545281
514.000000	33.536739
512.000000	32.482237
510.000000	31.324656
508.000000	30.132228
506.000000	28.941914
504.000000	27.750320
502.000000	26.502289
500.000000	25.237709
498.000000	23.935655
496.000000	22.688339
494.000000	21.470551
492.000000	20.295914
490.000000	19.169395
488.000000	18.108524
486.000000	17.167005
484.000000	16.371245
482.000000	15.717685
480.000000	15.223550
478.000000	14.898590
476.000000	14.781731
474.000000	14.884926
472.000000	15.170451
470.000000	15.711599
468.000000	16.470841
466.000000	17.431963
464.000000	18.562514
462.000000	19.905758
460.000000	21.450275
458.000000	23.142281
456.000000	24.914302
454.000000	26.774636
452.000000	28.726773
450.000000	30.784362
448.000000	32.821690
446.000000	34.884459
444.000000	36.962851
442.000000	38.893193
440.000000	40.820474
438.000000	42.652726
436.000000	44.404876
434.000000	46.080015
432.000000	47.549367
430.000000	49.004213
428.000000	50.340938
426.000000	51.462558
424.000000	52.539524
422.000000	53.415668
420.000000	54.109130
418.000000	54.733077
416.000000	55.087708
414.000000	55.237164
412.000000	55.382071
410.000000	55.313216
408.000000	55.011735
406.000000	54.499612
404.000000	53.840536
402.000000	53.086099
400.000000	52.114614
398.000000	50.920895
396.000000	49.570638
394.000000	48.101595
392.000000	46.515773
390.000000	44.770070
388.000000	42.960754
386.000000	41.186037
384.000000	39.515687
382.000000	38.053970
380.000000	36.821662
378.000000	35.767250
376.000000	35.586664
374.000000	36.263842
372.000000	37.358217
370.000000	39.196781
368.000000	41.408514
366.000000	43.887239
364.000000	46.535536
362.000000	49.222886
360.000000	51.890288
358.000000	54.578184
356.000000	57.013741
354.000000	59.246248
352.000000	61.403072
350.000000	63.477465
348.000000	65.057277
346.000000	66.346593
344.000000	67.546689
342.000000	68.320592
340.000000	68.729827
338.000000	68.813786
336.000000	68.468072
334.000000	67.746709
332.000000	66.717823
330.000000	65.147750
328.000000	63.070869
326.000000	60.472426
324.000000	57.714541
322.000000	54.372421
320.000000	50.859531
318.000000	46.828881
316.000000	43.492664
314.000000	40.813233
312.000000	39.049784
310.000000	38.643775
308.000000	39.797753
306.000000	42.531593
304.000000	46.597722
302.000000	51.581348
300.000000	57.279656
