n anno mese giorno hum_int time RH_raw RH_true temp_int temp_corr
422 2022 12 15 44796.40 162.852654 1814 58.93 6238 22.78
423 2022 12 15 44796.80 163.252654 1814 58.93 6237 22.77
424 2022 12 15 44797.40 163.673046 1814 58.93 6235 22.75
425 2022 12 15 44797.80 164.073046 1814 58.93 6237 22.77
426 2022 12 15 44798.40 164.493614 1814 58.93 6236 22.76
427 2022 12 15 44798.80 164.893614 1814 58.93 6236 22.76
428 2022 12 15 44799.00 164.914221 1814 58.93 6236 22.76
429 2022 12 15 44799.40 165.314221 1814 58.93 6236 22.76
430 2022 12 15 44799.00 165.735004 1814 58.93 6235 22.75
431 2022 12 15 44799.40 166.135004 1814 58.93 6236 22.76
432 2022 12 15 44800.00 166.555371 1814 58.93 6236 22.76
433 2022 12 15 44800.40 166.955371 1814 58.93 6236 22.76
434 2022 12 15 44800.80 167.355371 1814 58.93 6237 22.77
435 2022 12 15 44801.40 167.775897 1814 58.93 6236 22.76
436 2022 12 15 44801.80 168.175897 1814 58.93 6236 22.76
437 2022 12 15 44802.40 168.596531 1814 58.93 6236 22.76
438 2022 12 15 44802.80 168.996531 1814 58.93 6236 22.76
439 2022 12 15 44803.40 169.417170 1814 58.93 6237 22.77
440 2022 12 15 44803.80 169.817170 1814 58.93 6236 22.76
441 2022 12 15 44804.40 170.237805 1814 58.93 6237 22.77
442 2022 12 15 44804.80 170.637805 1814 58.93 6237 22.77
443 2022 12 15 44804.00 170.658519 1814 58.93 6236 22.76
444 2022 12 15 44804.40 171.058519 1814 58.93 6236 22.76
445 2022 12 15 44805.00 171.479233 1814 58.93 6237 22.77
446 2022 12 15 44805.40 171.879233 1814 58.93 6237 22.77
447 2022 12 15 44805.80 172.279233 1814 58.93 6237 22.77
448 2022 12 15 44806.40 172.700098 1814 58.93 6236 22.76
449 2022 12 15 44806.80 173.100098 1814 58.93 6237 22.77
450 2022 12 15 44807.40 173.520768 1814 58.93 6237 22.77
451 2022 12 15 44807.80 173.920768 1814 58.93 6237 22.77
452 2022 12 15 44808.40 174.341199 1814 58.93 6237 22.77
453 2022 12 15 44808.80 174.741199 1814 58.93 6236 22.76
454 2022 12 15 44808.40 175.161891 1814 58.93 6236 22.76
455 2022 12 15 44808.80 175.561891 1814 58.93 6236 22.76
456 2022 12 15 44809.40 175.982513 1814 58.93 6236 22.76
457 2022 12 15 44809.80 176.382513 1814 58.93 6236 22.76
458 2022 12 15 44810.00 176.402887 1814 58.93 6237 22.77
459 2022 12 15 44810.40 176.802887 1813 58.90 6237 22.77
460 2022 12 15 44811.00 177.223159 1814 58.93 6238 22.78
461 2022 12 15 44811.40 177.623159 1814 58.93 6237 22.77
462 2022 12 15 44811.80 178.023159 1814 58.93 6236 22.76
463 2022 12 15 44812.40 178.443631 1814 58.93 6238 22.78
464 2022 12 15 44812.80 178.843631 1814 58.93 6237 22.77
465 2022 12 15 44813.40 179.264058 1814 58.93 6237 22.77
466 2022 12 15 44813.80 179.664058 1813 58.90 6237 22.77
467 2022 12 15 44813.40 180.084458 1814 58.93 6236 22.76
468 2022 12 15 44813.80 180.484458 1813 58.90 6237 22.77
469 2022 12 15 44814.40 180.904875 1814 58.93 6236 22.76
470 2022 12 15 44814.80 181.304875 1813 58.90 6237 22.77
471 2022 12 15 44815.40 181.725458 1813 58.90 6237 22.77
472 2022 12 15 44815.80 182.125458 1814 58.93 6237 22.77
473 2022 12 15 44816.00 182.146198 1814 58.93 6238 22.78
474 2022 12 15 44816.40 182.546198 1813 58.90 6237 22.77
475 2022 12 15 44817.00 182.966737 1814 58.93 6236 22.76
476 2022 12 15 44817.40 183.366737 1814 58.93 6237 22.77
477 2022 12 15 44817.80 183.766737 1813 58.90 6236 22.76
478 2022 12 15 44817.40 184.187621 1813 58.90 6237 22.77
479 2022 12 15 44817.80 184.587621 1813 58.90 6237 22.77
480 2022 12 15 44818.40 185.008292 1813 58.90 6238 22.78
481 2022 12 15 44818.80 185.408292 1813 58.90 6236 22.76
482 2022 12 15 44819.40 185.829087 1813 58.90 6236 22.76
483 2022 12 15 44819.80 186.229087 1813 58.90 6237 22.77
484 2022 12 15 44820.40 186.649478 1813 58.90 6236 22.76
485 2022 12 15 44820.80 187.049478 1813 58.90 6236 22.76
486 2022 12 15 44821.40 187.469721 1813 58.90 6236 22.76
487 2022 12 15 44821.80 187.869721 1814 58.93 6237 22.77
488 2022 12 15 44822.00 187.890004 1814 58.93 6236 22.76
489 2022 12 15 44822.40 188.290004 1814 58.93 6236 22.76
490 2022 12 15 44822.00 188.710276 1813 58.90 6236 22.76
491 2022 12 15 44822.40 189.110276 1813 58.90 6236 22.76
492 2022 12 15 44822.80 189.510276 1813 58.90 6236 22.76
493 2022 12 15 44823.40 189.930582 1813 58.90 6235 22.75
494 2022 12 15 44823.80 190.330582 1814 58.93 6237 22.77
495 2022 12 15 44824.40 190.750838 1813 58.90 6238 22.78
496 2022 12 15 44824.80 191.150838 1814 58.93 6236 22.76
497 2022 12 15 44825.40 191.571506 1813 58.90 6237 22.77
498 2022 12 15 44825.80 191.971506 1814 58.93 6238 22.78
499 2022 12 15 44826.40 192.392026 1814 58.93 6236 22.76
500 2022 12 15 44826.80 192.792026 1814 58.93 6237 22.77
501 2022 12 15 44827.40 193.212413 1814 58.93 6237 22.77
502 2022 12 15 44827.80 193.612413 1813 58.90 6236 22.76
503 2022 12 15 44827.00 193.632945 1814 58.93 6236 22.76
504 2022 12 15 44827.40 194.032945 1814 58.93 6238 22.78
505 2022 12 15 44828.00 194.453526 1814 58.93 6236 22.76
506 2022 12 15 44828.40 194.853526 1814 58.93 6237 22.77
507 2022 12 15 44828.80 195.253526 1814 58.93 6236 22.76
508 2022 12 15 44829.40 195.673825 1814 58.93 6236 22.76
509 2022 12 15 44829.80 196.073825 1814 58.93 6235 22.75
510 2022 12 15 44830.40 196.494325 1814 58.93 6236 22.76
511 2022 12 15 44830.80 196.894325 1814 58.93 6236 22.76
512 2022 12 15 44831.40 197.314884 1814 58.93 6236 22.76
513 2022 12 15 44831.80 197.714884 1814 58.93 6236 22.76
514 2022 12 15 44831.40 198.135409 1814 58.93 6237 22.77
515 2022 12 15 44831.80 198.535409 1814 58.93 6236 22.76
516 2022 12 15 44832.00 198.555763 1815 58.96 6236 22.76
517 2022 12 15 44832.40 198.955763 1815 58.96 6237 22.77
518 2022 12 15 44833.00 199.376310 1815 58.96 6236 22.76
519 2022 12 15 44833.40 199.776310 1815 58.96 6236 22.76
520 2022 12 15 44833.80 200.176310 1815 58.96 6236 22.76
521 2022 12 15 44834.40 200.596832 1815 58.96 6236 22.76
522 2022 12 15 44834.80 200.996832 1815 58.96 6235 22.75
523 2022 12 15 44835.40 201.417300 1815 58.96 6236 22.76
524 2022 12 15 44835.80 201.817300 1815 58.96 6235 22.75
525 2022 12 15 44836.40 202.237795 1815 58.96 6236 22.76
526 2022 12 15 44836.80 202.637795 1815 58.96 6235 22.75
527 2022 12 15 44836.40 203.058373 1815 58.96 6235 22.75
528 2022 12 15 44836.80 203.458373 1815 58.96 6236 22.76
529 2022 12 15 44837.40 203.879020 1816 58.99 6236 22.76
530 2022 12 15 44837.80 204.279020 1815 58.96 6236 22.76
531 2022 12 15 44838.00 204.299455 1815 58.96 6235 22.75
532 2022 12 15 44838.40 204.699455 1816 58.99 6235 22.75
533 2022 12 15 44839.00 205.120007 1816 58.99 6236 22.76
534 2022 12 15 44839.40 205.520007 1816 58.99 6236 22.76
535 2022 12 15 44839.80 205.920007 1816 58.99 6236 22.76
536 2022 12 15 44840.40 206.340629 1816 58.99 6237 22.77
537 2022 12 15 44840.80 206.740629 1816 58.99 6237 22.77
538 2022 12 15 44840.40 207.161214 1816 58.99 6237 22.77
539 2022 12 15 44840.80 207.561214 1816 58.99 6237 22.77
540 2022 12 15 44841.40 207.981716 1816 58.99 6237 22.77
541 2022 12 15 44841.80 208.381716 1816 58.99 6237 22.77
542 2022 12 15 44842.40 208.802497 1816 58.99 6236 22.76
543 2022 12 15 44842.80 209.202497 1816 58.99 6237 22.77
544 2022 12 15 44843.40 209.623355 1816 58.99 6237 22.77
545 2022 12 15 44843.80 210.023355 1815 58.96 6237 22.77
546 2022 12 15 44844.00 210.043964 1816 58.99 6238 22.78
547 2022 12 15 44844.40 210.443964 1816 58.99 6238 22.78
548 2022 12 15 44845.00 210.864568 1816 58.99 6237 22.77
549 2022 12 15 44845.40 211.264568 1816 58.99 6238 22.78
550 2022 12 15 44845.80 211.664568 1816 58.99 6237 22.77
551 2022 12 15 44845.40 212.085472 1816 58.99 6236 22.76
552 2022 12 15 44845.80 212.485472 1816 58.99 6236 22.76
553 2022 12 15 44846.40 212.906195 1816 58.99 6237 22.77
554 2022 12 15 44846.80 213.306195 1816 58.99 6237 22.77
555 2022 12 15 44847.40 213.726759 1816 58.99 6236 22.76
556 2022 12 15 44847.80 214.126759 1816 58.99 6237 22.77
557 2022 12 15 44848.40 214.547542 1816 58.99 6237 22.77
558 2022 12 15 44848.80 214.947542 1816 58.99 6236 22.76
559 2022 12 15 44849.40 215.368445 1816 58.99 6236 22.76
560 2022 12 15 44849.80 215.768445 1816 58.99 6237 22.77
561 2022 12 15 44849.00 215.789086 1816 58.99 6237 22.77
562 2022 12 15 44849.40 216.189086 1816 58.99 6236 22.76
563 2022 12 15 44850.00 216.609825 1816 58.99 6237 22.77
564 2022 12 15 44850.40 217.009825 1815 58.96 6236 22.76
565 2022 12 15 44850.80 217.409825 1816 58.99 6237 22.77
566 2022 12 15 44851.40 217.830873 1816 58.99 6237 22.77
567 2022 12 15 44851.80 218.230873 1816 58.99 6237 22.77
568 2022 12 15 44852.40 218.651430 1816 58.99 6237 22.77
569 2022 12 15 44852.80 219.051430 1816 58.99 6237 22.77
570 2022 12 15 44853.40 219.472021 1816 58.99 6238 22.78
571 2022 12 15 44853.80 219.872021 1816 58.99 6238 22.78
572 2022 12 15 44854.40 220.292662 1816 58.99 6238 22.78
573 2022 12 15 44854.80 220.692662 1816 58.99 6237 22.77
574 2022 12 15 44854.40 221.113592 1816 58.99 6238 22.78
575 2022 12 15 44854.80 221.513592 1816 58.99 6238 22.78
576 2022 12 15 44855.00 221.534330 1816 58.99 6237 22.77
577 2022 12 15 44855.40 221.934330 1816 58.99 6238 22.78
578 2022 12 15 44855.80 222.334330 1816 58.99 6237 22.77
579 2022 12 15 44856.40 222.755078 1816 58.99 6238 22.78
580 2022 12 15 44856.80 223.155078 1816 58.99 6237 22.77
581 2022 12 15 44857.40 223.575655 1816 58.99 6238 22.78
582 2022 12 15 44857.80 223.975655 1816 58.99 6237 22.77
583 2022 12 15 44858.40 224.396376 1816 58.99 6237 22.77
584 2022 12 15 44858.80 224.796376 1816 58.99 6237 22.77
585 2022 12 15 44859.40 225.217098 1816 58.99 6238 22.78
586 2022 12 15 44859.80 225.617098 1816 58.99 6238 22.78
587 2022 12 15 44859.40 226.037933 1816 58.99 6238 22.78
588 2022 12 15 44859.80 226.437933 1816 58.99 6237 22.77
589 2022 12 15 44860.00 226.458523 1816 58.99 6236 22.76
590 2022 12 15 44860.40 226.858523 1816 58.99 6237 22.77
591 2022 12 15 44861.00 227.279336 1816 58.99 6237 22.77
592 2022 12 15 44861.40 227.679336 1816 58.99 6237 22.77
593 2022 12 15 44861.80 228.079336 1816 58.99 6237 22.77
594 2022 12 15 44862.40 228.500220 1816 58.99 6237 22.77
595 2022 12 15 44862.80 228.900220 1816 58.99 6238 22.78
596 2022 12 15 44863.40 229.320706 1816 58.99 6238 22.78
597 2022 12 15 44863.80 229.720706 1816 58.99 6236 22.76
598 2022 12 15 44863.40 230.141403 1816 58.99 6238 22.78
599 2022 12 15 44863.80 230.541403 1816 58.99 6237 22.77
600 2022 12 15 44864.40 230.962229 1816 58.99 6238 22.78
601 2022 12 15 44864.80 231.362229 1816 58.99 6237 22.77
602 2022 12 15 44865.40 231.783024 1816 58.99 6238 22.78
603 2022 12 15 44865.80 232.183024 1816 58.99 6238 22.78
604 2022 12 15 44866.00 232.203692 1816 58.99 6238 22.78
605 2022 12 15 44866.40 232.603692 1816 58.99 6237 22.77
606 2022 12 15 44867.00 233.024461 1816 58.99 6236 22.76
607 2022 12 15 44867.40 233.424461 1816 58.99 6237 22.77
608 2022 12 15 44867.80 233.824461 1816 58.99 6238 22.78
609 2022 12 15 44868.40 234.245109 1816 58.99 6237 22.77
610 2022 12 15 44868.80 234.645109 1816 58.99 6237 22.77
611 2022 12 15 44868.40 235.065955 1816 58.99 6236 22.76
612 2022 12 15 44868.80 235.465955 1816 58.99 6237 22.77
613 2022 12 15 44869.40 235.886725 1816 58.99 6236 22.76
614 2022 12 15 44869.80 236.286725 1816 58.99 6237 22.77
615 2022 12 15 44870.40 236.707551 1816 58.99 6237 22.77
616 2022 12 15 44870.80 237.107551 1816 58.99 6237 22.77
617 2022 12 15 44871.40 237.528290 1816 58.99 6237 22.77
618 2022 12 15 44871.80 237.928290 1816 58.99 6237 22.77
619 2022 12 15 44872.00 237.949030 1816 58.99 6237 22.77
620 2022 12 15 44872.40 238.349030 1816 58.99 6236 22.76
621 2022 12 15 44872.00 238.769805 1816 58.99 6238 22.78
622 2022 12 15 44872.40 239.169805 1816 58.99 6238 22.78
623 2022 12 15 44872.80 239.569805 1816 58.99 6237 22.77
624 2022 12 15 44873.40 239.990379 1816 58.99 6237 22.77
625 2022 12 15 44873.80 240.390379 1816 58.99 6236 22.76
626 2022 12 15 44874.40 240.810806 1816 58.99 6237 22.77
627 2022 12 15 44874.80 241.210806 1816 58.99 6238 22.78
628 2022 12 15 44875.40 241.631601 1816 58.99 6237 22.77
629 2022 12 15 44875.80 242.031601 1816 58.99 6237 22.77
630 2022 12 15 44876.40 242.452387 1816 58.99 6237 22.77
631 2022 12 15 44876.80 242.852387 1816 58.99 6237 22.77
632 2022 12 15 44877.40 243.273030 1816 58.99 6236 22.76
633 2022 12 15 44877.80 243.673030 1816 58.99 6236 22.76
634 2022 12 15 44877.00 243.693743 1816 58.99 6236 22.76
635 2022 12 15 44877.40 244.093743 1816 58.99 6237 22.77
636 2022 12 15 44878.00 244.514567 1816 58.99 6237 22.77
637 2022 12 15 44878.40 244.914567 1816 58.99 6235 22.75
638 2022 12 15 44878.80 245.314567 1816 58.99 6236 22.76
639 2022 12 15 44879.40 245.735180 1816 58.99 6236 22.76
640 2022 12 15 44879.80 246.135180 1816 58.99 6236 22.76
641 2022 12 15 44880.40 246.555659 1816 58.99 6236 22.76
642 2022 12 15 44880.80 246.955659 1816 58.99 6235 22.75
643 2022 12 15 44881.40 247.376064 1816 58.99 6236 22.76
644 2022 12 15 44881.80 247.776064 1816 58.99 6235 22.75
645 2022 12 15 44881.40 248.196547 1816 58.99 6236 22.76
646 2022 12 15 44881.80 248.596547 1816 58.99 6236 22.76
647 2022 12 15 44882.00 248.617070 1816 58.99 6236 22.76
648 2022 12 15 44882.40 249.017070 1816 58.99 6236 22.76
649 2022 12 15 44883.00 249.437599 1816 58.99 6236 22.76
650 2022 12 15 44883.40 249.837599 1816 58.99 6236 22.76
651 2022 12 15 44883.80 250.237599 1816 58.99 6235 22.75
652 2022 12 15 44884.40 250.658242 1816 58.99 6236 22.76
653 2022 12 15 44884.80 251.058242 1816 58.99 6236 22.76
654 2022 12 15 44885.40 251.478791 1816 58.99 6235 22.75
655 2022 12 15 44885.80 251.878791 1816 58.99 6236 22.76
656 2022 12 15 44886.40 252.299062 1816 58.99 6236 22.76
657 2022 12 15 44886.80 252.699062 1815 58.96 6235 22.75
658 2022 12 15 44886.40 253.119337 1816 58.99 6236 22.76
659 2022 12 15 44886.80 253.519337 1815 58.96 6236 22.76
660 2022 12 15 44887.40 253.939624 1816 58.99 6236 22.76
661 2022 12 15 44887.80 254.339624 1815 58.96 6236 22.76
662 2022 12 15 44888.00 254.359916 1815 58.96 6236 22.76
663 2022 12 15 44888.40 254.759916 1815 58.96 6235 22.75
664 2022 12 15 44889.00 255.180382 1815 58.96 6236 22.76
665 2022 12 15 44889.40 255.580382 1815 58.96 6235 22.75
666 2022 12 15 44889.80 255.980382 1815 58.96 6238 22.78
667 2022 12 15 44890.40 256.400823 1815 58.96 6237 22.77
668 2022 12 15 44890.80 256.800823 1815 58.96 6237 22.77
669 2022 12 15 44891.40 257.221096 1815 58.96 6237 22.77
670 2022 12 15 44891.80 257.621096 1815 58.96 6238 22.78
671 2022 12 15 44891.40 258.041709 1815 58.96 6238 22.78
672 2022 12 15 44891.80 258.441709 1814 58.93 6238 22.78
673 2022 12 15 44892.40 258.862226 1814 58.93 6237 22.77
674 2022 12 15 44892.80 259.262226 1815 58.96 6237 22.77
675 2022 12 15 44893.40 259.682729 1814 58.93 6238 22.78
676 2022 12 15 44893.80 260.082729 1814 58.93 6238 22.78
677 2022 12 15 44894.00 260.103232 1814 58.93 6238 22.78
678 2022 12 15 44894.40 260.503232 1814 58.93 6238 22.78
679 2022 12 15 44895.00 260.923512 1814 58.93 6237 22.77
680 2022 12 15 44895.40 261.323512 1814 58.93 6238 22.78
681 2022 12 15 44895.80 261.723512 1814 58.93 6238 22.78
682 2022 12 15 44895.40 262.144101 1814 58.93 6238 22.78
683 2022 12 15 44895.80 262.544101 1814 58.93 6237 22.77
684 2022 12 15 44896.40 262.964624 1814 58.93 6237 22.77
685 2022 12 15 44896.80 263.364624 1814 58.93 6238 22.78
686 2022 12 15 44897.40 263.784873 1814 58.93 6238 22.78
687 2022 12 15 44897.80 264.184873 1814 58.93 6238 22.78
688 2022 12 15 44898.40 264.605099 1814 58.93 6237 22.77
689 2022 12 15 44898.80 265.005099 1813 58.90 6238 22.78
690 2022 12 15 44899.40 265.425503 1814 58.93 6238 22.78
691 2022 12 15 44899.80 265.825503 1814 58.93 6238 22.78
692 2022 12 15 44900.00 265.845822 1813 58.90 6238 22.78
693 2022 12 15 44900.40 266.245822 1814 58.93 6237 22.77
694 2022 12 15 44900.00 266.666084 1814 58.93 6237 22.77
695 2022 12 15 44900.40 267.066084 1814 58.93 6238 22.78
696 2022 12 15 44900.80 267.466084 1813 58.90 6238 22.78
697 2022 12 15 44901.40 267.886693 1813 58.90 6236 22.76
698 2022 12 15 44901.80 268.286693 1814 58.93 6238 22.78
699 2022 12 15 44902.40 268.707307 1813 58.90 6238 22.78
700 2022 12 15 44902.80 269.107307 1814 58.93 6238 22.78
701 2022 12 15 44903.40 269.527955 1813 58.90 6238 22.78
702 2022 12 15 44903.80 269.927955 1814 58.93 6238 22.78
703 2022 12 15 44904.40 270.348369 1814 58.93 6238 22.78
704 2022 12 15 44904.80 270.748369 1814 58.93 6238 22.78
705 2022 12 15 44904.40 271.168942 1813 58.90 6238 22.78
706 2022 12 15 44904.80 271.568942 1813 58.90 6238 22.78
707 2022 12 15 44905.00 271.589180 1813 58.90 6238 22.78
708 2022 12 15 44905.40 271.989180 1814 58.93 6238 22.78
709 2022 12 15 44906.00 272.409634 1813 58.90 6239 22.79
710 2022 12 15 44906.40 272.809634 1813 58.90 6239 22.79
711 2022 12 15 44906.80 273.209634 1813 58.90 6238 22.78
712 2022 12 15 44907.40 273.629914 1813 58.90 6238 22.78
713 2022 12 15 44907.80 274.029914 1813 58.90 6238 22.78
714 2022 12 15 44908.40 274.450386 1814 58.93 6240 22.80
715 2022 12 15 44908.80 274.850386 1813 58.90 6239 22.79
716 2022 12 15 44909.40 275.270741 1813 58.90 6239 22.79
717 2022 12 15 44909.80 275.670741 1813 58.90 6239 22.79
718 2022 12 15 44909.40 276.091509 1813 58.90 6239 22.79
719 2022 12 15 44909.80 276.491509 1813 58.90 6240 22.80
720 2022 12 15 44910.00 276.512054 1813 58.90 6238 22.78
721 2022 12 15 44910.40 276.912054 1813 58.90 6239 22.79
722 2022 12 15 44911.00 277.332896 1813 58.90 6238 22.78
723 2022 12 15 44911.40 277.732896 1813 58.90 6238 22.78
724 2022 12 15 44912.00 278.153700 1813 58.90 6238 22.78
725 2022 12 15 44912.40 278.553700 1813 58.90 6238 22.78
726 2022 12 15 44912.80 278.953700 1813 58.90 6238 22.78
727 2022 12 15 44913.40 279.374493 1813 58.90 6239 22.79
728 2022 12 15 44913.80 279.774493 1813 58.90 6238 22.78
729 2022 12 15 44913.40 280.195154 1813 58.90 6239 22.79
730 2022 12 15 44913.80 280.595154 1813 58.90 6239 22.79
731 2022 12 15 44914.40 281.015900 1813 58.90 6239 22.79
732 2022 12 15 44914.80 281.415900 1813 58.90 6238 22.78
733 2022 12 15 44915.40 281.836383 1813 58.90 6239 22.79
734 2022 12 15 44915.80 282.236383 1812 58.87 6238 22.78
735 2022 12 15 44916.00 282.257009 1813 58.90 6239 22.79
736 2022 12 15 44916.40 282.657009 1813 58.90 6239 22.79
737 2022 12 15 44917.00 283.077638 1813 58.90 6238 22.78
738 2022 12 15 44917.40 283.477638 1813 58.90 6238 22.78
739 2022 12 15 44917.80 283.877638 1812 58.87 6240 22.80
740 2022 12 15 44918.40 284.298110 1812 58.87 6238 22.78
741 2022 12 15 44918.80 284.698110 1813 58.90 6239 22.79
742 2022 12 15 44918.40 285.118553 1813 58.90 6239 22.79
743 2022 12 15 44918.80 285.518553 1813 58.90 6240 22.80
744 2022 12 15 44919.40 285.939167 1813 58.90 6239 22.79
745 2022 12 15 44919.80 286.339167 1812 58.87 6239 22.79
746 2022 12 15 44920.40 286.759796 1812 58.87 6239 22.79
747 2022 12 15 44920.80 287.159796 1812 58.87 6240 22.80
748 2022 12 15 44921.40 287.580249 1812 58.87 6239 22.79
749 2022 12 15 44921.80 287.980249 1812 58.87 6240 22.80
750 2022 12 15 44922.00 288.000834 1812 58.87 6240 22.80
751 2022 12 15 44922.40 288.400834 1812 58.87 6239 22.79
752 2022 12 15 44923.00 288.821241 1812 58.87 6239 22.79
753 2022 12 15 44923.40 289.221241 1813 58.90 6240 22.80
754 2022 12 15 44923.80 289.621241 1812 58.87 6238 22.78
755 2022 12 15 44923.40 290.041490 1812 58.87 6240 22.80
756 2022 12 15 44923.80 290.441490 1812 58.87 6240 22.80
757 2022 12 15 44924.40 290.862023 1812 58.87 6240 22.80
758 2022 12 15 44924.80 291.262023 1812 58.87 6239 22.79
759 2022 12 15 44925.40 291.682628 1812 58.87 6240 22.80
760 2022 12 15 44925.80 292.082628 1812 58.87 6240 22.80
761 2022 12 15 44926.40 292.502877 1812 58.87 6239 22.79
762 2022 12 15 44926.80 292.902877 1812 58.87 6240 22.80
763 2022 12 15 44927.40 293.323316 1812 58.87 6239 22.79
764 2022 12 15 44927.80 293.723316 1812 58.87 6240 22.80
765 2022 12 15 44927.00 293.743888 1812 58.87 6240 22.80
766 2022 12 15 44927.40 294.143888 1812 58.87 6239 22.79
767 2022 12 15 44928.00 294.564189 1812 58.87 6238 22.78
768 2022 12 15 44928.40 294.964189 1812 58.87 6238 22.78
769 2022 12 15 44928.80 295.364189 1812 58.87 6240 22.80
770 2022 12 15 44929.40 295.784877 1812 58.87 6240 22.80
771 2022 12 15 44929.80 296.184877 1812 58.87 6240 22.80
772 2022 12 15 44930.40 296.605374 1812 58.87 6239 22.79
773 2022 12 15 44930.80 297.005374 1812 58.87 6240 22.80
774 2022 12 15 44931.40 297.425894 1812 58.87 6240 22.80
775 2022 12 15 44931.80 297.825894 1812 58.87 6240 22.80
776 2022 12 15 44932.40 298.246381 1812 58.87 6240 22.80
777 2022 12 15 44932.80 298.646381 1811 58.84 6240 22.80
778 2022 12 15 44932.40 299.066848 1812 58.87 6240 22.80
779 2022 12 15 44932.80 299.466848 1812 58.87 6239 22.79
780 2022 12 15 44933.00 299.487412 1812 58.87 6240 22.80
781 2022 12 15 44933.40 299.887412 1812 58.87 6240 22.80
782 2022 12 15 44934.00 300.308052 1812 58.87 6239 22.79
783 2022 12 15 44934.40 300.708052 1812 58.87 6240 22.80
784 2022 12 15 44934.80 301.108052 1812 58.87 6240 22.80
785 2022 12 15 44935.40 301.528636 1812 58.87 6240 22.80
786 2022 12 15 44935.80 301.928636 1812 58.87 6239 22.79
787 2022 12 15 44936.40 302.349161 1812 58.87 6240 22.80
788 2022 12 15 44936.80 302.749161 1812 58.87 6240 22.80
789 2022 12 15 44936.40 303.169433 1812 58.87 6239 22.79
790 2022 12 15 44936.80 303.569433 1812 58.87 6239 22.79
791 2022 12 15 44937.40 303.990065 1812 58.87 6239 22.79
792 2022 12 15 44937.80 304.390065 1812 58.87 6239 22.79
793 2022 12 15 44938.40 304.810466 1812 58.87 6240 22.80
794 2022 12 15 44938.80 305.210466 1812 58.87 6239 22.79
795 2022 12 15 44939.00 305.230745 1812 58.87 6239 22.79
796 2022 12 15 44939.40 305.630745 1812 58.87 6238 22.78
797 2022 12 15 44939.80 306.030745 1812 58.87 6239 22.79
798 2022 12 15 44940.40 306.451075 1812 58.87 6238 22.78
799 2022 12 15 44940.80 306.851075 1812 58.87 6239 22.79
800 2022 12 15 44941.40 307.271313 1812 58.87 6238 22.78
801 2022 12 15 44941.80 307.671313 1812 58.87 6238 22.78
802 2022 12 15 44941.40 308.091561 1812 58.87 6237 22.77
803 2022 12 15 44941.80 308.491561 1812 58.87 6238 22.78
804 2022 12 15 44942.40 308.911832 1813 58.90 6237 22.77
805 2022 12 15 44942.80 309.311832 1812 58.87 6237 22.77
806 2022 12 15 44943.40 309.732104 1812 58.87 6238 22.78
807 2022 12 15 44943.80 310.132104 1812 58.87 6237 22.77
808 2022 12 15 44944.00 310.152387 1812 58.87 6238 22.78
809 2022 12 15 44944.40 310.552387 1812 58.87 6237 22.77
810 2022 12 15 44945.00 310.972660 1812 58.87 6238 22.78
811 2022 12 15 44945.40 311.372660 1812 58.87 6238 22.78
812 2022 12 15 44945.80 311.772660 1812 58.87 6237 22.77
813 2022 12 15 44945.40 312.193147 1814 58.93 6237 22.77
814 2022 12 15 44945.80 312.593147 1813 58.90 6237 22.77
815 2022 12 15 44946.40 313.013837 1813 58.90 6237 22.77
816 2022 12 15 44946.80 313.413837 1812 58.87 6237 22.77
817 2022 12 15 44947.40 313.834105 1813 58.90 6237 22.77
818 2022 12 15 44947.80 314.234105 1813 58.90 6238 22.78
819 2022 12 15 44948.40 314.654613 1813 58.90 6237 22.77
820 2022 12 15 44948.80 315.054613 1813 58.90 6238 22.78
821 2022 12 15 44949.40 315.475123 1813 58.90 6237 22.77
822 2022 12 15 44949.80 315.875123 1813 58.90 6236 22.76
823 2022 12 15 44950.00 315.895674 1813 58.90 6237 22.77
824 2022 12 15 44950.40 316.295674 1813 58.90 6238 22.78
825 2022 12 15 44950.00 316.716040 1813 58.90 6236 22.76
826 2022 12 15 44950.40 317.116040 1814 58.93 6237 22.77
827 2022 12 15 44950.80 317.516040 1813 58.90 6237 22.77
828 2022 12 15 44951.40 317.936322 1813 58.90 6236 22.76
829 2022 12 15 44951.80 318.336322 1813 58.90 6237 22.77
830 2022 12 15 44952.40 318.756916 1813 58.90 6238 22.78
831 2022 12 15 44952.80 319.156916 1813 58.90 6238 22.78
832 2022 12 15 44953.40 319.577272 1813 58.90 6238 22.78
833 2022 12 15 44953.80 319.977272 1813 58.90 6238 22.78
834 2022 12 15 44954.40 320.397545 1813 58.90 6238 22.78
835 2022 12 15 44954.80 320.797545 1814 58.93 6237 22.77
836 2022 12 15 44955.40 321.218152 1813 58.90 6237 22.77
837 2022 12 15 44955.80 321.618152 1814 58.93 6238 22.78
838 2022 12 15 44955.00 321.638687 1814 58.93 6236 22.76
839 2022 12 15 44955.40 322.038687 1814 58.93 6236 22.76
840 2022 12 15 44956.00 322.458904 1814 58.93 6237 22.77
841 2022 12 15 44956.40 322.858904 1814 58.93 6237 22.77
842 2022 12 15 44956.80 323.258904 1814 58.93 6237 22.77
843 2022 12 15 44957.40 323.679470 1814 58.93 6236 22.76
844 2022 12 15 44957.80 324.079470 1814 58.93 6237 22.77
