n anno mese giorno hum_int time RH_raw RH_true temp_int temp_corr
422 2022 12 15 45542.80 162.870099 1816 58.99 6236 22.76
423 2022 12 15 45543.20 163.270099 1815 58.96 6236 22.76
424 2022 12 15 45544.40 163.670439 1815 58.96 6237 22.77
425 2022 12 15 45544.80 164.070439 1815 58.96 6237 22.77
426 2022 12 15 45545.20 164.470439 1815 58.96 6236 22.76
427 2022 12 15 45545.40 164.870790 1815 58.96 6237 22.77
428 2022 12 15 45545.80 165.270790 1815 58.96 6238 22.78
429 2022 12 15 45546.20 165.670790 1815 58.96 6236 22.76
430 2022 12 15 45546.40 166.071497 1815 58.96 6238 22.78
431 2022 12 15 45546.80 166.471497 1815 58.96 6237 22.77
432 2022 12 15 45547.20 166.871497 1815 58.96 6237 22.77
433 2022 12 15 45547.00 166.872138 1815 58.96 6237 22.77
434 2022 12 15 45547.40 167.272138 1815 58.96 6237 22.77
435 2022 12 15 45547.80 167.672138 1815 58.96 6238 22.78
436 2022 12 15 45548.00 168.072845 1815 58.96 6238 22.78
437 2022 12 15 45548.40 168.472845 1815 58.96 6237 22.77
438 2022 12 15 45548.80 168.872845 1815 58.96 6238 22.78
439 2022 12 15 45549.20 169.272845 1815 58.96 6238 22.78
440 2022 12 15 45550.40 169.673385 1815 58.96 6238 22.78
441 2022 12 15 45550.80 170.073385 1815 58.96 6237 22.77
442 2022 12 15 45551.20 170.473385 1815 58.96 6236 22.76
443 2022 12 15 45551.40 170.873818 1815 58.96 6238 22.78
444 2022 12 15 45551.80 171.273818 1815 58.96 6238 22.78
445 2022 12 15 45552.20 171.673818 1814 58.93 6236 22.76
446 2022 12 15 45552.40 172.074093 1815 58.96 6238 22.78
447 2022 12 15 45552.80 172.474093 1815 58.96 6236 22.76
448 2022 12 15 45553.20 172.874093 1814 58.93 6237 22.77
449 2022 12 15 45553.40 173.274787 1814 58.93 6238 22.78
450 2022 12 15 45553.80 173.674787 1814 58.93 6239 22.79
451 2022 12 15 45554.20 174.074787 1814 58.93 6238 22.78
452 2022 12 15 45554.40 174.475345 1814 58.93 6238 22.78
453 2022 12 15 45554.80 174.875345 1814 58.93 6238 22.78
454 2022 12 15 45555.20 175.275345 1814 58.93 6238 22.78
455 2022 12 15 45556.40 175.675826 1814 58.93 6237 22.77
456 2022 12 15 45556.80 176.075826 1814 58.93 6238 22.78
457 2022 12 15 45557.20 176.475826 1814 58.93 6238 22.78
458 2022 12 15 45557.00 176.476318 1814 58.93 6238 22.78
459 2022 12 15 45557.40 176.876318 1814 58.93 6239 22.79
460 2022 12 15 45557.80 177.276318 1814 58.93 6238 22.78
461 2022 12 15 45558.20 177.676318 1814 58.93 6238 22.78
462 2022 12 15 45558.40 178.076793 1814 58.93 6238 22.78
463 2022 12 15 45558.80 178.476793 1814 58.93 6239 22.79
464 2022 12 15 45559.20 178.876793 1814 58.93 6239 22.79
465 2022 12 15 45559.40 179.277266 1814 58.93 6239 22.79
466 2022 12 15 45559.80 179.677266 1813 58.90 6238 22.78
467 2022 12 15 45560.20 180.077266 1813 58.90 6238 22.78
468 2022 12 15 45560.40 180.477767 1814 58.93 6238 22.78
469 2022 12 15 45560.80 180.877767 1814 58.93 6239 22.79
470 2022 12 15 45561.20 181.277767 1814 58.93 6238 22.78
471 2022 12 15 45562.40 181.678073 1814 58.93 6239 22.79
472 2022 12 15 45562.80 182.078073 1814 58.93 6239 22.79
473 2022 12 15 45563.20 182.478073 1814 58.93 6239 22.79
474 2022 12 15 45563.40 182.878352 1813 58.90 6239 22.79
475 2022 12 15 45563.80 183.278352 1813 58.90 6239 22.79
476 2022 12 15 45564.20 183.678352 1814 58.93 6239 22.79
477 2022 12 15 45564.00 183.678631 1814 58.93 6240 22.80
478 2022 12 15 45564.40 184.078631 1814 58.94 6239 22.79
479 2022 12 15 45564.80 184.478631 1814 58.93 6239 22.79
480 2022 12 15 45565.00 184.878929 1814 58.93 6238 22.78
481 2022 12 15 45565.40 185.278929 1814 58.93 6238 22.78
482 2022 12 15 45565.80 185.678929 1813 58.90 6239 22.79
483 2022 12 15 45566.20 186.078929 1813 58.90 6240 22.80
484 2022 12 15 45566.40 186.479316 1813 58.90 6239 22.79
485 2022 12 15 45566.80 186.879316 1813 58.90 6240 22.80
486 2022 12 15 45567.20 187.279316 1813 58.90 6239 22.79
487 2022 12 15 45568.40 187.679636 1813 58.90 6240 22.80
488 2022 12 15 45568.80 188.079636 1813 58.90 6240 22.80
489 2022 12 15 45569.20 188.479636 1813 58.90 6240 22.80
490 2022 12 15 45569.40 188.880242 1813 58.90 6240 22.80
491 2022 12 15 45569.80 189.280242 1813 58.90 6240 22.80
492 2022 12 15 45570.20 189.680242 1814 58.94 6240 22.80
493 2022 12 15 45570.40 190.080787 1813 58.90 6240 22.80
494 2022 12 15 45570.80 190.480787 1813 58.90 6240 22.80
495 2022 12 15 45571.20 190.880787 1813 58.90 6239 22.79
496 2022 12 15 45571.40 191.281118 1813 58.90 6240 22.80
497 2022 12 15 45571.80 191.681118 1813 58.90 6240 22.80
498 2022 12 15 45572.20 192.081118 1813 58.90 6239 22.79
499 2022 12 15 45572.40 192.481669 1813 58.90 6240 22.80
500 2022 12 15 45572.80 192.881669 1812 58.87 6239 22.79
501 2022 12 15 45573.20 193.281669 1813 58.90 6239 22.79
502 2022 12 15 45574.00 193.281979 1813 58.90 6239 22.79
503 2022 12 15 45574.40 193.681979 1813 58.90 6239 22.79
504 2022 12 15 45574.80 194.081979 1813 58.90 6239 22.79
505 2022 12 15 45575.00 194.482515 1813 58.90 6239 22.79
506 2022 12 15 45575.40 194.882515 1813 58.90 6239 22.79
507 2022 12 15 45575.80 195.282515 1813 58.90 6239 22.79
508 2022 12 15 45576.20 195.682515 1812 58.87 6239 22.79
509 2022 12 15 45576.40 196.083086 1812 58.87 6238 22.78
510 2022 12 15 45576.80 196.483086 1812 58.87 6239 22.79
511 2022 12 15 45577.20 196.883086 1812 58.87 6239 22.79
512 2022 12 15 45577.40 197.283762 1813 58.90 6240 22.80
513 2022 12 15 45577.80 197.683762 1813 58.90 6239 22.79
514 2022 12 15 45578.20 198.083762 1812 58.87 6239 22.79
515 2022 12 15 45578.40 198.484094 1812 58.87 6239 22.79
516 2022 12 15 45578.80 198.884094 1812 58.87 6238 22.78
517 2022 12 15 45579.20 199.284094 1813 58.90 6239 22.79
518 2022 12 15 45580.40 199.684582 1813 58.90 6239 22.79
519 2022 12 15 45580.80 200.084582 1813 58.90 6240 22.80
520 2022 12 15 45581.20 200.484582 1813 58.90 6240 22.80
521 2022 12 15 45581.40 200.884861 1813 58.90 6239 22.79
522 2022 12 15 45581.80 201.284861 1813 58.90 6239 22.79
523 2022 12 15 45582.20 201.684861 1813 58.90 6239 22.79
524 2022 12 15 45582.00 201.685440 1813 58.90 6240 22.80
525 2022 12 15 45582.40 202.085440 1812 58.87 6238 22.78
526 2022 12 15 45582.80 202.485440 1813 58.90 6239 22.79
527 2022 12 15 45583.00 202.886101 1813 58.90 6238 22.78
528 2022 12 15 45583.40 203.286101 1813 58.90 6238 22.78
529 2022 12 15 45583.80 203.686101 1813 58.90 6238 22.78
530 2022 12 15 45584.20 204.086101 1813 58.90 6239 22.79
531 2022 12 15 45584.40 204.486803 1813 58.90 6239 22.79
532 2022 12 15 45584.80 204.886803 1813 58.90 6240 22.80
533 2022 12 15 45585.20 205.286803 1813 58.90 6239 22.79
534 2022 12 15 45586.40 205.687343 1813 58.90 6240 22.80
535 2022 12 15 45586.80 206.087343 1814 58.94 6238 22.78
536 2022 12 15 45587.20 206.487343 1814 58.93 6239 22.79
537 2022 12 15 45587.40 206.888014 1813 58.90 6239 22.79
538 2022 12 15 45587.80 207.288014 1814 58.93 6238 22.78
539 2022 12 15 45588.20 207.688014 1813 58.90 6239 22.79
540 2022 12 15 45588.40 208.088488 1813 58.90 6238 22.78
541 2022 12 15 45588.80 208.488488 1814 58.93 6238 22.78
542 2022 12 15 45589.20 208.888488 1813 58.90 6239 22.79
543 2022 12 15 45589.40 209.289119 1813 58.90 6239 22.79
544 2022 12 15 45589.80 209.689119 1813 58.90 6238 22.78
545 2022 12 15 45590.20 210.089119 1813 58.90 6238 22.78
546 2022 12 15 45590.00 210.089772 1814 58.93 6239 22.79
547 2022 12 15 45590.40 210.489772 1813 58.90 6238 22.78
548 2022 12 15 45590.80 210.889772 1814 58.93 6238 22.78
549 2022 12 15 45592.00 211.290459 1814 58.93 6237 22.77
550 2022 12 15 45592.40 211.690459 1814 58.93 6238 22.78
551 2022 12 15 45592.80 212.090459 1814 58.93 6238 22.78
552 2022 12 15 45593.20 212.490459 1813 58.90 6237 22.77
553 2022 12 15 45593.40 212.891093 1814 58.93 6238 22.78
554 2022 12 15 45593.80 213.291093 1814 58.93 6238 22.78
555 2022 12 15 45594.20 213.691093 1814 58.93 6237 22.77
556 2022 12 15 45594.40 214.091395 1814 58.93 6237 22.77
557 2022 12 15 45594.80 214.491395 1814 58.93 6238 22.78
558 2022 12 15 45595.20 214.891395 1814 58.93 6238 22.78
559 2022 12 15 45595.40 215.291831 1815 58.96 6237 22.77
560 2022 12 15 45595.80 215.691831 1814 58.93 6238 22.78
561 2022 12 15 45596.20 216.091831 1814 58.93 6238 22.78
562 2022 12 15 45596.40 216.492154 1815 58.96 6238 22.78
563 2022 12 15 45596.80 216.892154 1814 58.93 6237 22.77
564 2022 12 15 45597.20 217.292154 1814 58.93 6237 22.77
565 2022 12 15 45598.40 217.692484 1814 58.93 6237 22.77
566 2022 12 15 45598.80 218.092484 1814 58.93 6237 22.77
567 2022 12 15 45599.20 218.492484 1814 58.93 6238 22.78
568 2022 12 15 45599.00 218.492792 1814 58.93 6236 22.76
569 2022 12 15 45599.40 218.892792 1815 58.96 6238 22.78
570 2022 12 15 45599.80 219.292792 1815 58.96 6238 22.78
571 2022 12 15 45600.00 219.693086 1815 58.96 6238 22.78
572 2022 12 15 45600.40 220.093086 1815 58.96 6238 22.78
573 2022 12 15 45600.80 220.493086 1814 58.93 6238 22.78
574 2022 12 15 45601.20 220.893086 1815 58.96 6238 22.78
575 2022 12 15 45601.40 221.293309 1814 58.93 6237 22.77
576 2022 12 15 45601.80 221.693309 1815 58.96 6237 22.77
577 2022 12 15 45602.20 222.093309 1814 58.93 6238 22.78
578 2022 12 15 45602.40 222.494064 1815 58.96 6238 22.78
579 2022 12 15 45602.80 222.894064 1815 58.96 6237 22.77
580 2022 12 15 45603.20 223.294064 1815 58.96 6238 22.78
581 2022 12 15 45604.40 223.694405 1815 58.96 6238 22.78
582 2022 12 15 45604.80 224.094405 1815 58.96 6238 22.78
583 2022 12 15 45605.20 224.494405 1814 58.93 6237 22.77
584 2022 12 15 45605.40 224.894771 1814 58.93 6238 22.78
585 2022 12 15 45605.80 225.294771 1815 58.96 6238 22.78
586 2022 12 15 45606.20 225.694771 1815 58.96 6238 22.78
587 2022 12 15 45606.40 226.095317 1815 58.96 6238 22.78
588 2022 12 15 45606.80 226.495317 1815 58.96 6237 22.77
589 2022 12 15 45607.20 226.895317 1815 58.96 6236 22.76
590 2022 12 15 45607.00 226.895901 1815 58.96 6236 22.76
591 2022 12 15 45607.40 227.295901 1815 58.96 6237 22.77
592 2022 12 15 45607.80 227.695901 1814 58.93 6237 22.77
593 2022 12 15 45608.00 228.096204 1815 58.96 6238 22.78
594 2022 12 15 45608.40 228.496204 1815 58.96 6237 22.77
595 2022 12 15 45608.80 228.896204 1815 58.96 6238 22.78
596 2022 12 15 45609.20 229.296204 1815 58.96 6237 22.77
597 2022 12 15 45610.40 229.696692 1815 58.96 6239 22.79
598 2022 12 15 45610.80 230.096692 1815 58.96 6238 22.78
599 2022 12 15 45611.20 230.496692 1815 58.96 6238 22.78
600 2022 12 15 45611.40 230.897296 1815 58.96 6237 22.77
601 2022 12 15 45611.80 231.297296 1815 58.96 6238 22.78
602 2022 12 15 45612.20 231.697296 1815 58.96 6238 22.78
603 2022 12 15 45612.40 232.097598 1815 58.96 6238 22.78
604 2022 12 15 45612.80 232.497598 1815 58.96 6239 22.79
605 2022 12 15 45613.20 232.897598 1815 58.96 6238 22.78
606 2022 12 15 45613.40 233.298175 1815 58.96 6238 22.78
607 2022 12 15 45613.80 233.698175 1815 58.96 6238 22.78
608 2022 12 15 45614.20 234.098175 1815 58.96 6238 22.78
609 2022 12 15 45615.40 234.498820 1815 58.96 6237 22.77
610 2022 12 15 45615.80 234.898820 1815 58.96 6238 22.78
611 2022 12 15 45616.20 235.298820 1815 58.96 6238 22.78
612 2022 12 15 45616.00 235.299393 1815 58.96 6238 22.78
613 2022 12 15 45616.40 235.699393 1815 58.96 6237 22.77
614 2022 12 15 45616.80 236.099393 1815 58.96 6238 22.78
615 2022 12 15 45617.00 236.500021 1814 58.93 6238 22.78
616 2022 12 15 45617.40 236.900021 1815 58.96 6237 22.77
617 2022 12 15 45617.80 237.300021 1815 58.96 6238 22.78
618 2022 12 15 45618.20 237.700021 1815 58.96 6238 22.78
619 2022 12 15 45618.40 238.100528 1815 58.96 6238 22.78
620 2022 12 15 45618.80 238.500528 1814 58.93 6237 22.77
621 2022 12 15 45619.20 238.900528 1815 58.96 6238 22.78
622 2022 12 15 45619.40 239.300887 1815 58.96 6237 22.77
623 2022 12 15 45619.80 239.700887 1815 58.96 6237 22.77
624 2022 12 15 45620.20 240.100887 1815 58.96 6238 22.78
625 2022 12 15 45621.40 240.501318 1814 58.93 6237 22.77
626 2022 12 15 45621.80 240.901318 1815 58.96 6237 22.77
627 2022 12 15 45622.20 241.301318 1814 58.93 6238 22.78
628 2022 12 15 45622.40 241.701532 1815 58.96 6236 22.76
629 2022 12 15 45622.80 242.101532 1815 58.96 6237 22.77
630 2022 12 15 45623.20 242.501532 1815 58.96 6237 22.77
631 2022 12 15 45623.40 242.901968 1814 58.93 6238 22.78
632 2022 12 15 45623.80 243.301968 1814 58.93 6238 22.78
633 2022 12 15 45624.20 243.701968 1815 58.96 6237 22.77
634 2022 12 15 45624.00 243.702501 1814 58.93 6237 22.77
635 2022 12 15 45624.40 244.102501 1815 58.96 6236 22.76
636 2022 12 15 45624.80 244.502501 1815 58.96 6237 22.77
637 2022 12 15 45625.00 244.903042 1814 58.93 6238 22.78
638 2022 12 15 45625.40 245.303042 1815 58.96 6237 22.77
639 2022 12 15 45625.80 245.703042 1814 58.93 6238 22.78
640 2022 12 15 45626.20 246.103042 1814 58.93 6238 22.78
641 2022 12 15 45627.40 246.503444 1814 58.93 6238 22.78
642 2022 12 15 45627.80 246.903444 1814 58.93 6237 22.77
643 2022 12 15 45628.20 247.303444 1815 58.96 6237 22.77
644 2022 12 15 45628.40 247.703931 1815 58.96 6238 22.78
645 2022 12 15 45628.80 248.103931 1814 58.93 6237 22.77
646 2022 12 15 45629.20 248.503931 1814 58.93 6237 22.77
647 2022 12 15 45629.40 248.904430 1815 58.96 6237 22.77
648 2022 12 15 45629.80 249.304430 1814 58.93 6238 22.78
649 2022 12 15 45630.20 249.704430 1814 58.93 6238 22.78
650 2022 12 15 45630.40 250.105058 1814 58.93 6238 22.78
651 2022 12 15 45630.80 250.505058 1814 58.93 6238 22.78
652 2022 12 15 45631.20 250.905058 1814 58.93 6237 22.77
653 2022 12 15 45631.40 251.305677 1814 58.93 6238 22.78
654 2022 12 15 45631.80 251.705677 1814 58.93 6237 22.77
655 2022 12 15 45632.20 252.105677 1814 58.93 6237 22.77
656 2022 12 15 45633.00 252.106007 1814 58.93 6238 22.78
657 2022 12 15 45633.40 252.506007 1814 58.93 6238 22.78
658 2022 12 15 45633.80 252.906007 1814 58.93 6238 22.78
659 2022 12 15 45634.00 253.306319 1814 58.93 6238 22.78
660 2022 12 15 45634.40 253.706319 1814 58.93 6239 22.79
661 2022 12 15 45634.80 254.106319 1814 58.93 6239 22.79
662 2022 12 15 45635.20 254.506319 1814 58.93 6238 22.78
663 2022 12 15 45635.40 254.906774 1814 58.93 6239 22.79
664 2022 12 15 45635.80 255.306774 1814 58.93 6238 22.78
665 2022 12 15 45636.20 255.706774 1814 58.93 6239 22.79
666 2022 12 15 45636.40 256.107263 1814 58.93 6238 22.78
667 2022 12 15 45636.80 256.507263 1814 58.93 6238 22.78
668 2022 12 15 45637.20 256.907263 1814 58.93 6238 22.78
669 2022 12 15 45637.40 257.307765 1814 58.93 6238 22.78
670 2022 12 15 45637.80 257.707765 1813 58.90 6237 22.77
671 2022 12 15 45638.20 258.107765 1813 58.90 6237 22.77
672 2022 12 15 45639.40 258.508026 1813 58.90 6239 22.79
673 2022 12 15 45639.80 258.908026 1814 58.93 6238 22.78
674 2022 12 15 45640.20 259.308026 1813 58.90 6238 22.78
675 2022 12 15 45640.40 259.708294 1814 58.93 6239 22.79
676 2022 12 15 45640.80 260.108294 1813 58.90 6238 22.78
677 2022 12 15 45641.20 260.508294 1813 58.90 6238 22.78
678 2022 12 15 45641.00 260.508615 1813 58.90 6239 22.79
679 2022 12 15 45641.40 260.908615 1813 58.90 6239 22.79
680 2022 12 15 45641.80 261.308615 1813 58.90 6239 22.79
681 2022 12 15 45642.00 261.708940 1813 58.90 6239 22.79
682 2022 12 15 45642.40 262.108940 1813 58.90 6238 22.78
683 2022 12 15 45642.80 262.508940 1812 58.87 6239 22.79
684 2022 12 15 45643.20 262.908940 1813 58.90 6238 22.78
685 2022 12 15 45643.40 263.309551 1813 58.90 6238 22.78
686 2022 12 15 45643.80 263.709551 1813 58.90 6239 22.79
687 2022 12 15 45644.20 264.109551 1813 58.90 6239 22.79
688 2022 12 15 45645.40 264.509993 1813 58.90 6238 22.78
689 2022 12 15 45645.80 264.909993 1813 58.90 6240 22.80
690 2022 12 15 45646.20 265.309993 1813 58.90 6238 22.78
691 2022 12 15 45646.40 265.710540 1813 58.90 6239 22.79
692 2022 12 15 45646.80 266.110540 1813 58.90 6239 22.79
693 2022 12 15 45647.20 266.510540 1813 58.90 6238 22.78
694 2022 12 15 45647.40 266.911073 1813 58.90 6239 22.79
695 2022 12 15 45647.80 267.311073 1813 58.90 6238 22.78
696 2022 12 15 45648.20 267.711073 1813 58.90 6239 22.79
697 2022 12 15 45648.40 268.111669 1813 58.90 6240 22.80
698 2022 12 15 45648.80 268.511669 1813 58.90 6239 22.79
699 2022 12 15 45649.20 268.911669 1813 58.90 6238 22.78
700 2022 12 15 45649.00 268.912283 1813 58.90 6238 22.78
701 2022 12 15 45649.40 269.312283 1813 58.90 6240 22.80
702 2022 12 15 45649.80 269.712283 1813 58.90 6239 22.79
703 2022 12 15 45651.00 270.112900 1813 58.90 6238 22.78
704 2022 12 15 45651.40 270.512900 1812 58.87 6239 22.79
705 2022 12 15 45651.80 270.912900 1813 58.90 6239 22.79
706 2022 12 15 45652.20 271.312900 1814 58.93 6238 22.78
707 2022 12 15 45652.40 271.713242 1813 58.90 6239 22.79
708 2022 12 15 45652.80 272.113242 1813 58.90 6240 22.80
709 2022 12 15 45653.20 272.513242 1813 58.90 6238 22.78
710 2022 12 15 45653.40 272.913488 1813 58.90 6239 22.79
711 2022 12 15 45653.80 273.313488 1813 58.90 6239 22.79
712 2022 12 15 45654.20 273.713488 1813 58.90 6238 22.78
713 2022 12 15 45654.40 274.113778 1814 58.93 6239 22.79
714 2022 12 15 45654.80 274.513778 1813 58.90 6237 22.77
715 2022 12 15 45655.20 274.913778 1814 58.93 6238 22.78
716 2022 12 15 45655.40 275.314074 1814 58.93 6238 22.78
717 2022 12 15 45655.80 275.714074 1814 58.93 6239 22.79
718 2022 12 15 45656.20 276.114074 1814 58.93 6239 22.79
719 2022 12 15 45657.40 276.514328 1814 58.93 6240 22.80
720 2022 12 15 45657.80 276.914328 1813 58.90 6239 22.79
721 2022 12 15 45658.20 277.314328 1814 58.93 6239 22.79
722 2022 12 15 45658.00 277.314570 1814 58.93 6238 22.78
723 2022 12 15 45658.40 277.714570 1814 58.93 6238 22.78
724 2022 12 15 45658.80 278.114570 1814 58.93 6239 22.79
725 2022 12 15 45659.00 278.515149 1814 58.93 6239 22.79
726 2022 12 15 45659.40 278.915149 1813 58.90 6238 22.78
727 2022 12 15 45659.80 279.315149 1814 58.93 6239 22.79
728 2022 12 15 45660.20 279.715149 1814 58.93 6239 22.79
729 2022 12 15 45660.40 280.115489 1814 58.93 6238 22.78
730 2022 12 15 45660.80 280.515489 1814 58.93 6236 22.76
731 2022 12 15 45661.20 280.915489 1814 58.93 6238 22.78
732 2022 12 15 45661.40 281.315778 1814 58.93 6238 22.78
733 2022 12 15 45661.80 281.715778 1815 58.96 6238 22.78
734 2022 12 15 45662.20 282.115778 1814 58.93 6238 22.78
735 2022 12 15 45663.40 282.516098 1814 58.93 6238 22.78
736 2022 12 15 45663.80 282.916098 1814 58.93 6238 22.78
737 2022 12 15 45664.20 283.316098 1815 58.96 6239 22.79
738 2022 12 15 45664.40 283.716430 1814 58.93 6238 22.78
739 2022 12 15 45664.80 284.116430 1814 58.93 6238 22.78
740 2022 12 15 45665.20 284.516430 1814 58.93 6238 22.78
741 2022 12 15 45665.40 284.916749 1814 58.93 6238 22.78
742 2022 12 15 45665.80 285.316749 1815 58.96 6239 22.79
743 2022 12 15 45666.20 285.716749 1815 58.96 6238 22.78
744 2022 12 15 45666.40 286.117364 1815 58.96 6239 22.79
745 2022 12 15 45666.80 286.517364 1815 58.96 6239 22.79
746 2022 12 15 45667.20 286.917364 1815 58.96 6240 22.80
747 2022 12 15 45667.00 286.918008 1815 58.97 6239 22.79
748 2022 12 15 45667.40 287.318008 1815 58.96 6238 22.78
749 2022 12 15 45667.80 287.718008 1815 58.96 6239 22.79
750 2022 12 15 45669.00 288.118717 1815 58.96 6239 22.79
751 2022 12 15 45669.40 288.518717 1815 58.96 6239 22.79
752 2022 12 15 45669.80 288.918717 1815 58.96 6240 22.80
753 2022 12 15 45670.20 289.318717 1815 58.97 6238 22.78
754 2022 12 15 45670.40 289.719449 1815 58.96 6238 22.78
755 2022 12 15 45670.80 290.119449 1815 58.96 6239 22.79
756 2022 12 15 45671.20 290.519449 1815 58.96 6239 22.79
757 2022 12 15 45671.40 290.920086 1815 58.96 6240 22.80
758 2022 12 15 45671.80 291.320086 1816 59.00 6238 22.78
759 2022 12 15 45672.20 291.720086 1815 58.96 6240 22.80
760 2022 12 15 45672.40 292.120554 1815 58.97 6238 22.78
761 2022 12 15 45672.80 292.520554 1816 58.99 6239 22.79
762 2022 12 15 45673.20 292.920554 1815 58.96 6239 22.79
763 2022 12 15 45673.40 293.321092 1815 58.96 6238 22.78
764 2022 12 15 45673.80 293.721092 1815 58.96 6238 22.78
765 2022 12 15 45674.20 294.121092 1816 58.99 6238 22.78
766 2022 12 15 45675.00 294.121377 1815 58.96 6239 22.79
767 2022 12 15 45675.40 294.521377 1815 58.96 6238 22.78
768 2022 12 15 45675.80 294.921377 1816 58.99 6239 22.79
769 2022 12 15 45676.00 295.321749 1815 58.96 6238 22.78
770 2022 12 15 45676.40 295.721749 1816 58.99 6238 22.78
771 2022 12 15 45676.80 296.121749 1816 58.99 6239 22.79
772 2022 12 15 45677.20 296.521749 1815 58.96 6238 22.78
773 2022 12 15 45677.40 296.922256 1816 58.99 6238 22.78
774 2022 12 15 45677.80 297.322256 1815 58.96 6237 22.77
775 2022 12 15 45678.20 297.722256 1815 58.96 6239 22.79
776 2022 12 15 45678.40 298.122698 1815 58.96 6238 22.78
777 2022 12 15 45678.80 298.522698 1815 58.96 6238 22.78
778 2022 12 15 45679.20 298.922698 1815 58.96 6238 22.78
779 2022 12 15 45679.40 299.323249 1815 58.96 6238 22.78
780 2022 12 15 45679.80 299.723249 1815 58.96 6238 22.78
781 2022 12 15 45680.20 300.123249 1815 58.96 6238 22.78
782 2022 12 15 45681.40 300.523473 1816 58.99 6237 22.77
783 2022 12 15 45681.80 300.923473 1816 58.99 6237 22.77
784 2022 12 15 45682.20 301.323473 1816 58.99 6238 22.78
785 2022 12 15 45682.40 301.724010 1816 58.99 6236 22.76
786 2022 12 15 45682.80 302.124010 1816 58.99 6237 22.77
787 2022 12 15 45683.20 302.524010 1816 58.99 6237 22.77
788 2022 12 15 45683.40 302.924562 1816 58.99 6237 22.77
789 2022 12 15 45683.80 303.324562 1815 58.96 6238 22.78
790 2022 12 15 45684.20 303.724562 1816 58.99 6238 22.78
791 2022 12 15 45684.00 303.725024 1815 58.96 6237 22.77
792 2022 12 15 45684.40 304.125024 1816 58.99 6238 22.78
793 2022 12 15 45684.80 304.525024 1815 58.96 6237 22.77
794 2022 12 15 45685.00 304.925535 1815 58.96 6237 22.77
795 2022 12 15 45685.40 305.325535 1816 58.99 6237 22.77
796 2022 12 15 45685.80 305.725535 1815 58.96 6237 22.77
797 2022 12 15 45686.20 306.125535 1815 58.96 6238 22.78
798 2022 12 15 45687.40 306.526184 1815 58.96 6237 22.77
799 2022 12 15 45687.80 306.926184 1815 58.96 6237 22.77
800 2022 12 15 45688.20 307.326184 1815 58.96 6237 22.77
801 2022 12 15 45688.40 307.726635 1816 58.99 6237 22.77
802 2022 12 15 45688.80 308.126635 1815 58.96 6237 22.77
803 2022 12 15 45689.20 308.526635 1815 58.96 6238 22.78
804 2022 12 15 45689.40 308.927160 1815 58.96 6238 22.78
805 2022 12 15 45689.80 309.327160 1815 58.96 6238 22.78
806 2022 12 15 45690.20 309.727160 1815 58.96 6238 22.78
807 2022 12 15 45690.40 310.127635 1815 58.96 6238 22.78
808 2022 12 15 45690.80 310.527635 1815 58.96 6237 22.77
809 2022 12 15 45691.20 310.927635 1815 58.96 6238 22.78
810 2022 12 15 45691.40 311.327911 1815 58.96 6238 22.78
811 2022 12 15 45691.80 311.727911 1815 58.96 6237 22.77
812 2022 12 15 45692.20 312.127911 1815 58.96 6238 22.78
813 2022 12 15 45693.00 312.128468 1815 58.96 6237 22.77
814 2022 12 15 45693.40 312.528468 1815 58.96 6237 22.77
815 2022 12 15 45693.80 312.928468 1815 58.96 6237 22.77
816 2022 12 15 45694.00 313.329012 1815 58.96 6238 22.78
817 2022 12 15 45694.40 313.729012 1815 58.96 6238 22.78
818 2022 12 15 45694.80 314.129012 1815 58.96 6238 22.78
819 2022 12 15 45695.20 314.529012 1816 58.99 6238 22.78
820 2022 12 15 45695.40 314.929459 1815 58.96 6238 22.78
821 2022 12 15 45695.80 315.329459 1815 58.96 6238 22.78
822 2022 12 15 45696.20 315.729459 1815 58.96 6238 22.78
823 2022 12 15 45696.40 316.130088 1815 58.96 6237 22.77
824 2022 12 15 45696.80 316.530088 1815 58.96 6238 22.78
825 2022 12 15 45697.20 316.930088 1815 58.96 6238 22.78
826 2022 12 15 45697.40 317.330749 1815 58.96 6238 22.78
827 2022 12 15 45697.80 317.730749 1815 58.96 6238 22.78
828 2022 12 15 45698.20 318.130749 1815 58.96 6237 22.77
829 2022 12 15 45699.40 318.531406 1815 58.96 6238 22.78
830 2022 12 15 45699.80 318.931406 1815 58.96 6237 22.77
831 2022 12 15 45700.20 319.331406 1814 58.93 6238 22.78
832 2022 12 15 45700.40 319.732076 1815 58.96 6237 22.77
833 2022 12 15 45700.80 320.132076 1815 58.96 6238 22.78
834 2022 12 15 45701.20 320.532076 1815 58.96 6238 22.78
835 2022 12 15 45701.00 320.532781 1815 58.96 6238 22.78
836 2022 12 15 45701.40 320.932781 1815 58.96 6237 22.77
837 2022 12 15 45701.80 321.332781 1815 58.96 6237 22.77
838 2022 12 15 45702.00 321.733268 1815 58.96 6238 22.78
839 2022 12 15 45702.40 322.133268 1815 58.96 6237 22.77
840 2022 12 15 45702.80 322.533268 1815 58.96 6238 22.78
841 2022 12 15 45703.20 322.933268 1815 58.96 6237 22.77
842 2022 12 15 45703.40 323.333979 1815 58.96 6237 22.77
843 2022 12 15 45703.80 323.733979 1814 58.93 6237 22.77
844 2022 12 15 45704.20 324.133979 1815 58.96 6237 22.77
